#hotel#
1 am looking for a place to to stay that has cheap price range it should be in a type of hotel	okay do you have a specific area you want to stay in ?
2 yes i am looking in the expensive price range also i would need free parking	the huntingdon marriott hotel is located in the west and in the expensive price range would you like to book ?
3 yes can you please book me for 6 people and 4 nights starting on monday ?	great i ve got you booked for 4 days starting monday for 6 guests is this correct ?
4 yes can i get the reference number so i can give it to them when we arrive ?	i am sorry the system will not give me a confirmation number would you like me to try another hotel ?
5 yes in the same price range please	there are no other options in the expensive range would you like me to try something else ?
6 is there another expensive place to stay ?	i was able to book university arms hotel reference number is vof0ugng
7 thank you that s what i needed	is there anything else i can do for you today ?
8 no thanks for all of your help and putting up with a pain like me !	you were great hope you enjoy your stay have a great day

#train#
1 i m are looking for a train the train should leave on friday and should go to norwich	there are many trains available where will you be departing from ?
2 i will be leaving from cambridge	at what time would you like to leave or arrive ?
3 i need to arrive by 11:15	booking was successful the total fee is 17.6 gbp payable at the station reference number is : xabowrr6
4 ok thank you can you also give me the travel time ?	you are looking at a 79 minute journey any further questions today ?
5 what is the train id for the one you booked ?	the train id is tr8056 can i help with anything else ?
6 no that s all i need thank you	okay you re welcome ! i hope you enjoy your trip !

#restaurant#
1 i would like a mediterranean restaurant and i don t care what part of town it is in	are you looking for something more or less expensive ?
2 the price range does not matter	la mimosa is a nice mediterranean restaurant in the centre
3 that sounds good may i have their phone number ?	la mimosa s phone number is 01223 362525 may i help you with anything else ?
4 thank you goodbye	you are very welcome have a nice day goodbye

#restaurant#
1 i d like to dine at a restaurant in the west part of town can you help me find one ?	i would be happy to help you there are several restaurants located in the west part of town would you prefer a expensive moderate or cheap restaurant ?
2 moderately priced	there is a very tasty indian restaurant in the moderate range it is called meghna would you like their information ?
3 yes please give me the phone number and address of it	meghna is located on the west side of town at 205 victoria road chesterton and the phone number is 01223 727410 is there any other information you needed ?
4 no thank you goodbye	your welcome goodbye
5 bye !	thank you for using the cambridge restaurant system good bye

#restaurant#
1 i need to find an expensive restauant that s in the south section of the city	there are several restaurants in the south part of town that serve expensive food do you have a cuisine preference ?
2 no i don t care about the type of cuisine	chiquito restaurant bar is a mexican restaurant located in the south part of town
3 what is their address ?	there address is 2g cambridge leisure park cherry hinton road cherry hinton it there anything else i can help you with ?
4 what is the food type they serve ?	they serve mexican food
5 nope that s what i was looking for thanks a lot !	thank you very much for using the cambridge restaurant system
